FechaInicio,NúmeroEntrevista,DISTRITO,(P0B*R1AE) - Sexo (anotar),(P0D*R1AS) - ¿Me puede decir su edad?,"P0F*R1AS) - Actualmente, ¿está viviendo en...?",(P1*M1AS) - b - En su distrito,(P1*M1AS) - c - En su barrio,(P2*M10S) - b - En su distrito,(P2*M10S) - c - En su barrio,(P3*M10S) - a - En Madrid,(P3*M10S) - b - En su distrito,(P3*M10S) - c - En su barrio,(P4*M10S) - a - Cuidado y conservación de la ciudad,(P4*M10S) - b - Movilidad y transporte público,(P4*M10S) - c - Calidad medioambiental,(P4*M10S) - d - Facilidad para encontrar un trabajo,(P4*M10S) - e - Facilidad para emprender un negocio,(P4*M10S) - f - Imagen internacional de Madrid,(P4*M10S) - g - Coste de la vida,(P4*M10S) - h - Integración social,(P4*M10S) - i - Salud y servicios sanitarios,(P4*M10S) - j - Educación y centros educativos,(P4*M10S) - k - Facilidad para encontrar una vivienda en el marco de sus posibilidades,(P4*M10S) - l - Facilidad para hacer deporte,"(P4*M10S) - m - Oferta cultural, ocio y diversión",(P4*M10S) - n - Convivencia vecinal,(P4*M10S) - o - Seguridad,(P5B*R1AE) - Anotar 2ª problema,(P6*M10S) - a - Desigualdad de oportunidades entre hombres y mujeres,(P6*M10S) - b - Desigualdad de oportunidades entre la población extranjera y autóctona,(P7*M10S) - a - Las personas mayores,(P7*M10S) - b - La infancia,(P7*M10S) - c - Las personas con discapacidad,(P7*M10S) - d - Las personas lgtbiq+,(P7*M10S) - e - Los migrantes,(7*M10S) - f - La adolescencia,(P8*M10S) - a - La recogida de basuras y contenedores,"(P8*M10S) - b - La gestión y tratamiento de residuos (reciclaje, compostaje, etc.)",(P8*M10S) - c - El control de la contaminación atmosférica,(P8*M10S) - d - El control del ruido,(P8*M10S) - e - La limpieza de las calles,(P8*M10S) - f - El alumbrado público,"(P8*M10S) - g - Las infraestructuras de la ciudad para la circulación de vehículos (calles, túneles, etc.…)",(P8*M10S) - h - La pavimentación y conservación de las aceras,(P8*M10S) - i - El asfaltado y conservación de las calzadas,(P8*M10S) - j - La peatonalización de calles,"(P8*M10S) - k - La eliminación de barreras arquitectónicas (rebaje de bordillos, semáforos acústicos, etc.)",(P8*M10S) - l - La movilidad sostenible,(P8*M10S) - v - La mejora de la calidad del aire,(P8*M10S) - m - La conservación y rehabilitación de los edificios,(P8*M10S) - n - La protección de monumentos y del patrimonio histórico-artístico,(P8*M10S) - o - La información y promoción turística,"(P8*M10S) - p - La organización de fiestas y eventos populares (cabalgata, fiestas de san isidro, fiestas de los distritos...)","(P8*M10S) - q - El control de la salud pública (plagas, alimentos, aguas...)",(P8*M10S) - r - Las ayudas e incentivos a pymes y autónomos,(P8*M10S) - t - La promoción pública de viviendas,(P8*M10S) - w - La actuación frente a la ocupación ilegal,"(P8*M10S) - u - Los beneficios fiscales promovidos por el ayuntamiento (bajada de impuestos, bonificaciones...)",(P8*M10S) - x - El plan de fomento de la natalidad y la conciliación (el cheque bebé),(P9*M10S) - a - La atención a la ciudadanía,(P9*M10S) - c - El servicio de autobuses de la Emt,(P9*M10S) - d - Los taxis,(P9*M10S) - e - El ser (servicio de estacionamiento regulado),(P9*M10S) - f - Los agentes de movilidad,(P9*M10S) - g - La policía municipal,(P9*M10S) - h - Los bomberos,(P9*M10S) - i - Samur – protección civil,(P9*M10S) - j - La beca infantil para la escolarización 0-3 años,"(P9*M10S) - k - Los servicios sociales municipales (mayores, personas con discapacidad, inmigrantes, familias, …)",(P9*M10S) - l - Las vías ciclistas,(P9*M10S) - m - Los aparcamientos municipales,(P9*M10S) - n - Los puntos limpios de recogida y reciclaje de residuos,(P9*M10S) - o - Los espacios verdes (parques y jardines),(P9*M10S) - p - Los parques infantiles,(P9*M10S) - q - Los mercados municipales,(P9*M10S) - r - Las instalaciones deportivas municipales,(P9*M10S) - s - Los centros culturales municipales,(P9*M10S) - t - Las bibliotecas municipales,"(P9*M10S) - u - Los teatros municipales (Español, Matadero, Fernán Gómez…)",(P9*M10S) - v - El Samur social,(P9*M10S) - w - Bicimad,(P11*M10S) - b - Durante el día,(P11*M10S) - c - Durante la noche,(P13*M10S) - b - Durante el día,(P13*M10S) - c - Durante la noche,(P20*M2AS) - b - Segundo,Ponderacion
19-sep-25,1449699,10,2,1,5,5,5,5,6,6,4,4,5,9,6,5,4,8,4,6,5,5,4,7,9,5,6,5.0,4.0,5.0,6.0,4.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,4.0,6.0,6.0,6.0,6.0,9.0,9.0,7.0,3.0,6.0,5.0,3.0,8.0,5.0,8.0,9.0,4.0,5.0,5.0,3.0,10.0,9.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,9.0,6.0,7.0,6.0,6.0,4.0,1.0,"1,533023"
19-sep-25,1449700,15,2,5,2,0,0,0,0,3,1,1,2,8,2,2,99,2,0,4,2,4,2,6,7,2,2,6.0,6.0,2.0,4.0,7.0,3.0,10.0,10.0,8.0,3.0,6.0,4.0,3.0,4.0,7.0,6.0,3.0,6.0,8.0,2.0,4.0,6.0,3.0,10.0,8.0,7.0,2.0,99.0,4.0,0.0,1.0,8.0,5.0,5.0,5.0,8.0,7.0,8.0,10.0,8.0,99.0,6.0,6.0,6.0,8.0,6.0,99.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,2.0,6.0,0.0,7.0,"1,820967"
19-sep-25,1449701,18,1,1,4,4,4,3,4,6,6,5,7,6,5,4,2,8,2,4,7,6,2,6,8,4,2,99.0,2.0,2.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,3.0,3.0,7.0,5.0,8.0,8.0,8.0,6.0,3.0,5.0,3.0,6.0,4.0,4.0,7.0,6.0,8.0,4.0,5.0,10.0,8.0,9.0,5.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,4.0,5.0,3.0,6.0,"1,055012"
19-sep-25,1449702,16,1,3,4,8,8,8,9,8,8,8,8,8,7,7,99,8,6,7,7,7,6,8,9,7,7,8.0,3.0,3.0,99.0,6.0,6.0,7.0,99.0,6.0,6.0,6.0,7.0,6.0,5.0,7.0,7.0,5.0,7.0,3.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,99.0,99.0,99.0,9.0,99.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,99.0,99.0,7.0,99.0,7.0,7.0,7.0,99.0,8.0,8.0,8.0,8.0,99.0,7.0,8.0,7.0,9.0,8.0,4.0,"0,833458"
19-sep-25,1449703,16,1,1,3,9,9,8,8,6,6,6,6,8,1,7,3,6,0,5,6,7,0,8,10,8,6,26.0,1.0,7.0,8.0,9.0,9.0,9.0,6.0,8.0,6.0,6.0,6.0,5.0,6.0,7.0,2.0,3.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,6.0,7.0,6.0,0.0,1.0,0.0,2.0,1.0,3.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,0.0,6.0,6.0,6.0,7.0,7.0,5.0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,10.0,"1,903923"
19-sep-25,1449704,1,2,2,5,6,6,5,5,4,4,4,7,99,6,7,99,7,2,4,2,5,2,7,7,5,6,37.0,6.0,5.0,4.0,7.0,99.0,5.0,99.0,99.0,5.0,3.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,99.0,6.0,7.0,7.0,7.0,4.0,3.0,4.0,99.0,6.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,3.0,4.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,99.0,7.0,8.0,5.0,6.0,6.0,8.0,"0,9332"
19-sep-25,1449705,10,2,4,5,8,8,8,8,8,8,8,6,8,5,5,99,9,6,6,5,6,5,7,9,7,5,5.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,8.0,6.0,6.0,6.0,7.0,5.0,8.0,9.0,8.0,6.0,99.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,99.0,6.0,7.0,7.0,8.0,99.0,5.0,8.0,99.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,99.0,7.0,7.0,6.0,7.0,6.0,13.0,"1,245793"
20-sep-25,1449706,11,1,4,4,2,2,3,2,3,3,3,8,9,5,7,7,9,4,8,8,7,5,8,10,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,6.0,5.0,8.0,10.0,8.0,8.0,7.0,8.0,9.0,7.0,10.0,6.0,6.0,9.0,9.0,8.0,9.0,8.0,7.0,10.0,10.0,7.0,5.0,6.0,"3,196807"
20-sep-25,1449707,3,1,3,3,10,10,10,10,10,99,10,7,7,5,9,5,9,2,5,4,9,2,6,9,9,7,16.0,0.0,5.0,8.0,5.0,5.0,10.0,10.0,5.0,5.0,6.0,8.0,3.0,5.0,9.0,6.0,3.0,5.0,5.0,6.0,4.0,6.0,6.0,10.0,9.0,9.0,5.0,4.0,2.0,2.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,660804"
20-sep-25,1449708,8,2,3,4,9,8,8,8,7,9,8,5,6,5,3,2,6,2,7,7,7,2,7,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,7.0,0.0,6.0,6.0,4.0,6.0,99.0,6.0,3.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,6.0,2.0,6.0,0.0,6.0,0.0,12.0,"1,284067"
20-sep-25,1449709,8,2,3,1,9,9,8,8,5,7,7,2,7,5,2,3,6,0,5,0,3,0,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,4.0,0.0,4.0,2.0,9.0,7.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,8.0,6.0,4.0,7.0,7.0,6.0,2.0,8.0,6.0,7.0,7.0,6.0,"1,284067"
20-sep-25,1449710,19,1,3,4,10,10,10,10,10,99,10,7,10,7,7,99,9,8,7,7,8,99,10,10,7,7,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,99.0,7.0,5.0,99.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,538459"
20-sep-25,1449711,20,1,2,5,7,6,7,6,5,6,6,5,7,6,3,3,7,0,4,6,7,1,7,9,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,6.0,10.0,6.0,7.0,8.0,5.0,7.0,5.0,6.0,9.0,7.0,5.0,5.0,6.0,7.0,8.0,8.0,8.0,7.0,2.0,8.0,4.0,7.0,5.0,11.0,"1,217457"
20-sep-25,1449712,14,1,4,4,8,9,8,8,7,8,8,7,7,3,8,4,8,2,8,7,9,3,10,9,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,7.0,7.0,6.0,8.0,9.0,9.0,6.0,9.0,7.0,8.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,9.0,9.0,8.0,4.0,3.0,4.0,2.0,3.0,"0,760802"
20-sep-25,1449713,10,1,5,1,9,10,9,9,8,7,9,8,10,9,99,99,10,2,10,10,10,99,10,10,10,8,97.0,0.0,0.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,99.0,8.0,10.0,2.0,0.0,7.0,9.0,8.0,9.0,8.0,7.0,10.0,10.0,10.0,7.0,99.0,99.0,0.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,437282"
20-sep-25,1449714,8,1,5,1,8,9,7,8,7,8,8,7,9,5,6,99,8,4,6,7,7,4,8,10,7,7,1.0,3.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,5.0,2.0,7.0,8.0,8.0,7.0,7.0,7.0,5.0,6.0,5.0,7.0,7.0,7.0,8.0,7.0,6.0,0.0,0.0,7.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,736503"
20-sep-25,1449715,3,2,2,4,10,10,8,8,8,8,8,8,10,7,5,7,10,5,9,8,9,5,10,10,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,6.0,5.0,6.0,10.0,9.0,9.0,6.0,7.0,5.0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,8.0,10.0,7.0,8.0,8.0,7.0,10.0,8.0,1.0,"0,756138"
20-sep-25,1449716,21,2,3,1,8,8,8,8,4,8,9,8,10,3,9,8,10,0,10,3,9,2,10,10,8,5,4.0,0.0,4.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,4.0,4.0,4.0,8.0,5.0,10.0,9.0,7.0,10.0,6.0,4.0,9.0,9.0,9.0,10.0,10.0,10.0,3.0,0.0,99.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,209393"
20-sep-25,1449717,20,1,4,3,8,9,8,8,10,9,9,6,7,7,8,9,9,5,7,8,8,4,8,10,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,9.0,3.0,10.0,8.0,10.0,10.0,6.0,9.0,7.0,9.0,5.0,8.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,8.0,8.0,6.0,7.0,7.0,2.0,"1,023298"
20-sep-25,1449718,10,2,3,3,7,3,3,2,5,7,8,2,2,1,6,5,1,9,1,1,2,0,6,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,7.0,1.0,2.0,8.0,5.0,1.0,2.0,0.0,5.0,1.0,2.0,2.0,7.0,6.0,2.0,7.0,6.0,1.0,6.0,7.0,7.0,7.0,6.0,6.0,"1,277386"
20-sep-25,1449719,6,2,2,1,7,4,7,7,5,5,5,2,7,1,8,0,5,0,5,0,5,0,9,9,7,7,5.0,2.0,8.0,5.0,99.0,5.0,6.0,3.0,99.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,6.0,99.0,2.0,0.0,4.0,7.0,8.0,5.0,5.0,99.0,0.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,011636"
20-sep-25,1449720,16,1,3,5,7,7,6,6,8,7,7,7,6,7,2,2,7,1,6,4,8,0,7,7,6,6,10.0,6.0,8.0,7.0,7.0,4.0,4.0,2.0,7.0,7.0,6.0,6.0,3.0,7.0,7.0,3.0,2.0,0.0,5.0,3.0,4.0,4.0,7.0,7.0,7.0,6.0,6.0,2.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,833458"
20-sep-25,1449721,15,1,3,4,10,10,10,10,10,99,10,8,10,7,9,8,10,7,7,8,10,7,8,8,7,8,97.0,3.0,3.0,3.0,5.0,10.0,10.0,9.0,10.0,8.0,10.0,8.0,7.0,8.0,10.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,5.0,8.0,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,175366"
20-sep-25,1449722,2,2,2,2,9,9,9,9,9,9,9,9,9,8,8,7,8,6,9,7,9,5,9,9,9,9,99.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,882988"
20-sep-25,1449723,2,2,3,4,6,8,7,8,1,5,6,2,5,3,2,2,10,0,3,3,3,1,9,10,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,7.0,5.0,5.0,6.0,8.0,1.0,0.0,0.0,6.0,4.0,6.0,5.0,6.0,4.0,2.0,3.0,8.0,7.0,5.0,8.0,7.0,8.0,7.0,11.0,"0,663513"
20-sep-25,1449724,15,2,3,4,6,8,6,9,8,7,9,6,9,7,8,4,8,4,7,5,8,2,8,9,8,6,6.0,4.0,5.0,8.0,8.0,6.0,9.0,8.0,8.0,4.0,3.0,6.0,5.0,2.0,8.0,7.0,5.0,5.0,6.0,4.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,99.0,3.0,4.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,846588"
20-sep-25,1449725,5,1,3,3,7,4,6,4,1,5,3,1,2,0,5,2,4,0,2,1,4,1,6,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,9.0,5.0,2.0,9.0,5.0,99.0,4.0,4.0,9.0,5.0,4.0,99.0,7.0,6.0,5.0,6.0,5.0,4.0,4.0,7.0,4.0,9.0,5.0,5.0,"0,692541"
20-sep-25,1449726,1,2,1,1,9,9,6,7,3,5,6,7,8,4,6,99,9,2,8,2,99,3,9,9,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,5.0,9.0,6.0,8.0,99.0,99.0,99.0,99.0,5.0,7.0,7.0,6.0,99.0,8.0,7.0,99.0,99.0,8.0,99.0,6.0,8.0,6.0,9.0,7.0,1.0,"0,5106"
20-sep-25,1449727,8,2,1,5,8,9,4,5,3,7,6,2,99,2,3,4,6,2,3,2,3,4,4,4,6,3,4.0,7.0,7.0,6.0,6.0,5.0,6.0,4.0,6.0,3.0,6.0,5.0,3.0,4.0,3.0,6.0,5.0,4.0,2.0,3.0,4.0,6.0,3.0,4.0,8.0,7.0,4.0,2.0,2.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,277608"
20-sep-25,1449728,13,2,4,1,9,9,7,6,8,7,6,6,8,6,5,5,7,4,5,5,7,3,8,9,8,6,2.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,8.0,4.0,0.0,4.0,3.0,0.0,7.0,7.0,4.0,6.0,5.0,6.0,7.0,7.0,7.0,8.0,5.0,5.0,6.0,2.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,615297"
20-sep-25,1449729,13,1,2,5,5,7,5,7,7,5,6,8,7,7,7,4,99,4,6,6,99,1,8,10,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,6.0,1.0,7.0,5.0,99.0,99.0,99.0,99.0,7.0,6.0,6.0,8.0,99.0,7.0,5.0,7.0,8.0,7.0,99.0,4.0,7.0,7.0,6.0,6.0,4.0,"1,877544"
20-sep-25,1449730,18,1,5,1,6,8,8,8,8,5,7,6,5,6,4,7,9,8,3,5,5,3,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,6.0,3.0,0.0,3.0,9.0,9.0,9.0,5.0,5.0,0.0,5.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,3.0,8.0,1.0,2.0,"0,562839"
20-sep-25,1449731,2,1,3,2,4,4,4,4,3,3,3,5,3,99,2,1,99,1,0,4,99,1,99,6,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,99.0,2.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,8.0,99.0,99.0,99.0,99.0,99.0,5.0,99.0,99.0,5.0,2.0,4.0,1.0,2.0,"0,725553"
20-sep-25,1449732,20,1,3,4,7,8,8,9,7,9,10,5,8,4,99,99,7,2,5,7,8,3,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,5.0,5.0,7.0,8.0,8.0,6.0,99.0,5.0,6.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,7.0,9.0,7.0,9.0,9.0,6.0,"0,813471"
20-sep-25,1449733,11,1,3,4,9,8,7,8,8,7,8,3,9,8,6,10,9,4,5,7,6,1,8,8,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,8.0,0.0,6.0,7.0,9.0,9.0,7.0,9.0,0.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,9.0,9.0,8.0,0.0,9.0,7.0,9.0,8.0,6.0,"1,410591"
20-sep-25,1449734,10,1,4,4,6,7,8,8,10,7,7,8,5,5,7,5,5,5,6,6,6,0,9,10,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,8.0,2.0,5.0,7.0,9.0,6.0,9.0,4.0,2.0,1.0,8.0,4.0,6.0,9.0,4.0,8.0,9.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,2.0,"1,272922"
20-sep-25,1449735,15,2,2,5,9,8,8,8,9,8,8,9,9,9,6,7,10,7,6,9,10,5,10,10,9,8,10.0,8.0,10.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,10.0,8.0,8.0,7.0,9.0,8.0,9.0,8.0,6.0,7.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,402746"
20-sep-25,1449736,10,1,2,3,8,8,9,8,8,8,8,7,7,6,8,6,8,6,8,8,8,6,10,10,8,7,99.0,5.0,5.0,7.0,10.0,7.0,7.0,7.0,6.0,7.0,5.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,6.0,5.0,0.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,39142"
20-sep-25,1449737,1,2,3,1,7,0,10,5,9,9,1,5,8,5,7,5,8,7,8,9,99,99,8,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,99.0,6.0,5.0,99.0,99.0,99.0,9.0,5.0,99.0,6.0,6.0,99.0,99.0,99.0,99.0,8.0,99.0,99.0,7.0,7.0,4.0,7.0,4.0,1.0,"0,786926"
20-sep-25,1449738,8,2,4,5,9,10,7,8,6,6,6,7,9,6,8,3,9,4,8,7,7,5,8,9,8,8,34.0,2.0,5.0,8.0,8.0,1.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,4.0,7.0,3.0,2.0,7.0,0.0,3.0,7.0,7.0,8.0,9.0,8.0,7.0,3.0,3.0,1.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,355843"
20-sep-25,1449739,17,2,2,5,6,6,7,7,9,8,8,8,9,5,7,8,9,3,7,7,9,4,10,10,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,8.0,6.0,9.0,10.0,9.0,9.0,8.0,8.0,8.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,8.0,6.0,8.0,3.0,6.0,4.0,97.0,"0,873497"
20-sep-25,1449740,15,1,2,5,6,7,5,6,4,5,6,6,7,5,6,7,7,3,5,5,7,3,7,8,6,7,37.0,7.0,8.0,5.0,6.0,5.0,6.0,5.0,6.0,7.0,5.0,4.0,4.0,7.0,6.0,99.0,5.0,7.0,3.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,99.0,2.0,99.0,5.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,233715"
20-sep-25,1449741,10,2,5,1,8,8,9,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,"2,762632"
20-sep-25,1449742,6,2,5,1,9,10,9,9,6,8,8,5,10,5,6,8,8,2,5,6,5,3,5,9,7,9,3.0,7.0,5.0,3.0,6.0,3.0,5.0,6.0,5.0,6.0,7.0,5.0,4.0,5.0,8.0,8.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,5.0,8.0,99.0,4.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,973094"
20-sep-25,1449743,15,1,1,5,7,8,8,9,0,0,0,99,9,10,7,6,9,7,7,10,7,6,9,9,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,8.0,6.0,6.0,6.0,10.0,7.0,99.0,99.0,10.0,6.0,6.0,7.0,7.0,7.0,6.0,9.0,10.0,8.0,99.0,6.0,9.0,6.0,9.0,8.0,1.0,"2,290703"
20-sep-25,1449744,10,2,1,2,8,8,7,8,6,7,7,8,6,3,6,7,7,5,6,7,7,2,9,9,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,7.0,4.0,7.0,4.0,1.0,"1,533023"
20-sep-25,1449745,13,2,1,3,6,7,7,7,6,7,7,9,8,4,10,9,9,3,9,8,8,2,10,10,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,9.0,8.0,8.0,7.0,99.0,8.0,99.0,8.0,8.0,6.0,6.0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,99.0,99.0,10.0,8.0,9.0,7.0,2.0,"1,478448"
20-sep-25,1449746,10,2,2,4,8,8,9,8,9,9,7,5,9,8,5,5,9,4,8,7,8,3,8,8,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,97.0,"1,370589"
20-sep-25,1449747,20,2,5,1,5,4,4,2,5,2,0,4,4,0,5,5,10,0,3,0,5,0,6,8,6,3,98.0,5.0,5.0,2.0,5.0,1.0,6.0,3.0,10.0,4.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,109368"
20-sep-25,1449748,12,1,1,2,7,6,7,8,6,6,5,4,9,8,4,8,7,7,7,7,7,2,10,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,3.0,7.0,7.0,0.0,9.0,9.0,8.0,6.0,3.0,1.0,6.0,7.0,8.0,6.0,7.0,4.0,8.0,7.0,4.0,10.0,9.0,5.0,5.0,5.0,6.0,"1,484672"
22-sep-25,1449749,13,1,2,1,8,9,7,7,6,7,7,6,8,6,6,5,9,5,4,6,7,3,9,9,8,8,8.0,4.0,7.0,7.0,7.0,8.0,9.0,9.0,7.0,5.0,7.0,4.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,3.0,5.0,6.0,7.0,8.0,8.0,7.0,5.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,877544"
